TokenID,language,paradigm,mode,gold,pred,correct,DtExp,DtRes,DtUniv,DtDTAM,TLTS,TLAspPfv,TLMdIrr,ClNegPol,ClCntfcl,VcPass,ASTrns,ASUnrg,ASUncc,AktState,AktAct,AktAcc,AktAch
45003003,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
43015018,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
44013002,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44015024a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44027021,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
42008002b,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43006027,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44028027a,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
42018021,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43010018,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42015027,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42018028,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014064,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41015034,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025011,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44026032b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
44004020a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
41014005b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
44009013b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43017026,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42022032,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41010029,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42004006,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43014009b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45005014,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
40011023b,deu,werden,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
40011021b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
40019011,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40005038,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44007044b,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
42013007c,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44019026b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42016012,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
42023022b,deu,werden,binary,0,0,True,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44008025a,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
43010032,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40015013,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
42009008a,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44020028,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42009008b,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44010033b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005038,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024030,deu,werden,binary,0,0,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
43016011,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
44017006b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43003024,deu,werden,binary,1,1,True,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
44028021a,deu,werden,binary,0,0,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40028020,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43003013,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
42010019,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40011025b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40027004,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40028018,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
41010009,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43013015a,deu,werden,binary,0,0,True,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43005036,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45007006a,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43017002b,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42024018,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
44013029,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40005027,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43004010,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
43011039b,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
40015006,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44016010,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43011012,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41014021b,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
44011008,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43017003,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40027060,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
41009013b,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42015029b,deu,werden,binary,0,0,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
42011020,deu,werden,binary,0,0,True,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
42005026,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
40024043a,deu,werden,binary,0,0,True,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
40011021a,deu,werden,binary,0,0,True,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0
40027046,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45003012a,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
43012016,deu,werden,binary,0,0,True,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
44027009,deu,werden,binary,0,0,True,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
41004015a,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
43015012,deu,werden,binary,0,0,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45005012,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42023014,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
43018035,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43012038b,deu,werden,binary,1,1,True,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
43016021,deu,werden,binary,0,0,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
44006011,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41004018,deu,werden,binary,0,0,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43011011,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42019009,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
44010014,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
44002036,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44009012,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43007031,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44017028,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
42001068a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43003019,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42009036,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
44010033a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41012010,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
43020015,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44016037b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42023041,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
43006036,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42020039,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43017001,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017019,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44014025,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42002020a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44015004,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
44020036,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
44007034b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43008020,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43017012,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43008029,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
43004001,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
43015009,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
43008033,deu,haben_sein,multiclass_optional,sein,sein,True,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
43011032a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
43015022a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
43012034,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42004018,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025025b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44012025,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42019015,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43005037a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
43020013,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001048,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
41015014,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44004020b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40021016,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40023023,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40003017,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44009027b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
43001034b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
44021033,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
44022015b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44003016,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40019028,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43015024b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44011013,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44011018,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40028007a,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43012028,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44023022,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
43015015a,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44014026,deu,haben_sein,multiclass_optional,sein,sein,True,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
44020013,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42003019,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40017009,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42018042,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43012018,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
43004018,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
43011021a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
44028025,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42012005,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
42008035,deu,haben_sein,multiclass_optional,sein,sein,True,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1
40019006,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44013033a,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
43013038,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42009019,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42012051,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
40008010,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44015026,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
43006045,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42019037,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
43020012,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
43010029,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41005034,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
40026065,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43007046,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
44028027b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43006039,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43016033,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44017031b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44025008,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
43003034,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44027024,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41005014,deu,haben_sein,multiclass_optional,sein,sein,True,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40007028,deu,haben_sein,multiclass_optional,haben,haben,True,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
43017025,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43008057,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44023014b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
42007045,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
44016036,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44024010,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41014041,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42017010a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
43020018,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40003002,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
44001007,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
40018031,deu,haben_sein,multiclass_optional,sein,sein,True,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
44007034a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43012023,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
43005022,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42019016,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
41002012,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
43020025,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44019026a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42008030,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
40018012,deu,haben_sein,multiclass_optional,0,0,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43017002a,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40022031,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
42007022b,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42001001a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
44004027,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
41010052,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
44025012,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
41014021a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0
42018029,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
43011046,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
40011012a,deu,haben_sein,multiclass_optional,sein,sein,True,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
42024001,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
42007016a,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
42001068b,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
40020023,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
40014004,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43006029,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44008027,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
44023012,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
44022029,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
44023021,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
44013002,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44015024a,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42008002b,deu,haben_sein,multiclass_optional,sein,sein,True,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
43006027,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42010013b,deu,haben_sein,multiclass_optional,haben,haben,True,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
43010018,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
42018028,deu,haben_sein,multiclass_optional,haben,haben,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41014064,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41015034,deu,haben_sein,multiclass_optional,haben,haben,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
