verse_id,english_text
17005004,"Esther answered him : » If it seems good to the king , let the king and Haman come today to the feast I have made ready for him . «"
17005008,"» ‘ If I have the king's approval , and if it is the king's pleasure to give me my prayer and do my request , let the king and Haman come to the feast that I will make ready for them . Tomorrow I will do as the king has said . ’ «"
17005011,He gave them an account of the glories of his wealth . The number of children he had . He recalled the ways in which he had been honored by the king . How the king put him over the captains and servants of the king .
17006002,"It was recorded in the book how Mordecai had given word of the designs of Bigthana and Teresh , two of the king's servants , keepers of the gate who conspired to kill the king ."
17006003,The king said : » What honor and reward have been given to Mordecai for this ? « The servants waiting on the king said : » Nothing has been done for him . «
17006010,"Then the king said to Haman : » Go quickly , and take the robes and the horse , as you have said , and do even so to Mordecai the Jew , who is seated at the king's gate . See that you do everything as you have said . «"
17007004,"» For my people and I have been sold for slaughter and destruction . If we had been taken as men-servants and women-servants for a price , I would have said nothing , for our trouble is little in comparison with the king's loss . «"
17007005,Then King Ahasuerus said to Esther the queen : » Who is he and where is he who has had this evil thought in his heart ? «
17007007,The king in his anger got up from the feast and went into the garden . Haman got to his feet to plead to Esther the queen for his life . He saw that the king had already decided against him .
17007008,"Then the king came back from the garden into the room where they had been drinking . Haman was stretched out on the seat where Esther was . Then the king said : » Is he taking the queen by force before my eyes in my house ? « While the words were on the king's lips , they put a cloth over Haman's face ."
17008001,"That day the king gave all the estate of Haman , the hater of the Jews , to Esther the queen . And Mordecai came before the king , for Esther had made clear what he was to her ."
17008002,"The king took off his ring , which he had taken from Haman , and gave it to Mordecai . Esther put Mordecai over the family of Haman ."
17008003,Then Esther again came before the king . She fell down at his feet and wept as she requested : that he would put a stop to the evil purposes of Haman the Agagite and the designs that he had made against the Jews .
17008007,"Then King Ahasuerus said to Esther the queen and to Mordecai the Jew : » See now , I have given Esther the family of Haman , and he has come to his death by hanging , because he made an attack on the Jews ."
17008017,"And in every part of the kingdom and in every town , wherever the king's letter and his order came , the Jews were glad with great joy . They had a feast and a good day . A large number of the people of the land became Jews : for the fear of the Jews had come on them ."
17009003,And all the chiefs and the captains and the rulers and those who did the king's business supported the Jews because the fear of Mordecai had come on them .
17009011,On that day the number of those who had been put to death in the town of Shushan was given to the king .
17009012,"The king said to Esther the queen : » The Jews have put five hundred men to death in Shushan , as well as the ten sons of Haman . What then have they done in the rest of the kingdom ! Now what is your petition ? For it will be given to you . What other request have you ? And it will be done . «"
17009013,"Then Esther said : » If it is the king's pleasure , let authority be given to the Jews in Shushan to do tomorrow as has been done today , and let orders be given for the hanging of Haman's ten sons . «"
17009023,The Jews gave their word to go on as they had been doing and as Mordecai had given them orders in writing .
17009025,"But when the business was put before the king , he gave orders by letters that the evil design that he had made against the Jews was to be turned against him . That he and his sons were to be put to death by hanging ."
17009026,"So these days were named Purim , after the name of Pur . And so , because of the words of this letter , and of what they had seen in connection with this business , and what had come to them ,"
17009031,"Giving the force of law to these days of Purim at their fixed times , as they had been ordered by Mordecai the Jew and Esther the queen . This was in keeping with the rules they had made for themselves and their descendents , in connection with their time of going without food and their cry for help ."
18001005,"The morning after each feast , Job would get up early to offer sacrifices for each of his children in order to purify them . He always did this because he thought that one of them might have sinned by insulting God unintentionally ."
18001007,Jehovah asked him : » What have you been doing ? « Satan answered : » I have been walking here and there and roaming around the earth . «
18001010,» You have always protected him and his family and everything he owns . You bless everything he does . You have given him enough cattle to fill the whole country .
18001018,"No sooner had he finished speaking , then another servant came and said : » Your children were having a feast at the home of your oldest son ,"
18001021,"He said : » I was born with nothing naked , and I will die with nothing . Jehovah gave , and now he has taken away . Blessed be the name of Jehovah ! «"
18001022,"In spite of everything that had happened , Job did not sin by blaming God ."
18002003,Jehovah asked Satan : » Have you thought about my servant Job ? No one in the world is like him ! He is a man of integrity ! He is decent and he respects God . He stays away from evil . And he still holds on to his principles . You are trying to provoke me into ruining him for no reason . «
18003023,"» Why is light given to a man whose way is hidden , whom God has hedged fenced in ?"
18003025,» What I feared has come upon me . What I dreaded has happened to me .
18004003,"» Look , you have instructed many people . When hands were weak , you made them strong ."
18004007,» Now think about this : Which innocent person ever died an untimely death ? Find me a decent person who has been destroyed .
18004010,» The roar of the lion and the growl of the ferocious lion are loud . The young lions have had their teeth knocked out .
18005003,» I have seen a stubborn fool take root and I quickly cursed his house .
18005027,"» We have studied all of this thoroughly ! This is the way it is . Listen to it , and learn it for yourself . «"
18006003,"» It would surely outweigh the sand of the seas , no wonder my words have been impetuous ."
18006010,"» Then I would still have this consolation , my joy in unrelenting pain , that I had not denied the words of the Holy One ."
18006013,"» Do I have any power to help myself , now that success has been driven from me ?"
18006021,» Now you too have proved to be of no help . You see something dreadful and are afraid .
18006024,"» Teach me , and I will be quiet . Show me where I have been wrong ."
18007020,"» Have I sinned ? What have I done to you , O watcher of all humanity ? Why have you made me your target ? Am I a burden to you ?"
18009004,» God is wise in heart and mighty in strength . Who has hardened himself against him and prospered ?
18010018,» ‘ Why then did you bring me out of the womb ? I wish I had died before anyone saw me .
18010019,"» ‘ If only I had never come into being , or had been carried straight from the womb to the grave ! ’ «"
18011006,"and disclose to you the secrets of wisdom , for true wisdom has two sides . Know this : God has even forgotten some of your sin ."
18012004,"» I have become a laughingstock to my friends ! I called upon God and he answered . Yet I am a mere laughingstock , though righteous and blameless !"
18012009,» Which of all these does not know that the hand of Jehovah has done this ?
18013001,» My eyes have seen all this and my ears have heard and understood it .
18013018,"» Now that I have prepared my case , I know I will be vindicated ."
18014005,» Man’s days are determined . You have decreed the number of his months and have set limits he cannot exceed .
18014006,"» So look away from him and let him alone , till he has put in his time like a hired man ."
18014013,» If only you would hide me in the grave Sheol and conceal me till your anger has passed ! If only you would set a time for me and then remember me !
18014015,» You will call and I will answer you ! You will long for the creature your hands have made .
18015008,» Have you heard God’s council ? Do you limit wisdom to yourself ?
18015017,» Listen to me and I will explain to you what I have seen .
18015018,"» What have wise men declared , hiding nothing received from their fathers ,"
18016002,» I have heard many such things . You are all miserable comforters !
18016007,» He has exhausted me . You have lain waste all my company .
18016008,» You have shriveled me up . It has become a witness . And my leanness rises up against me . It testifies to my face .
18016009,» His anger has torn me and hunted me down . He has gnashed at me with his teeth . My adversary glares at me .
18016010,» They have gaped at me with their mouth . They have slapped me on the cheek with contempt . They have massed themselves against me .
18016012,"» I was at ease , but he shattered me . He has grabbed me by the neck and has shaken me to pieces . He has also set me up as his target ."
18016015,» I have sewed sackcloth over my skin and thrust my horn strength in the dust .
18017006,» Now he has made me a laughingstock for many people . Now they spit in my face .
18017012,» You say that night is day . Light has nearly become darkness .
18019003,» You have insulted me ten times now . You are not even ashamed of hurting me .
18019006,then I want you to know that God has wronged me and surrounded me with his net .
18019008,» God has blocked my path so that I cannot go on . He has made my path dark .
18019014,» My relatives and my closest friends have stopped coming . My houseguests have forgotten me .
18019019,» All my closest friends are disgusted with me . Those I love have turned against me .
18019020,» My bones cling to my skin . I have escaped only by the skin of my teeth with almost nothing .
18019021,"» Have pity on me , my friends ! Have pity on me because God's hand has struck me down ."
18020007,he will perish forever like his own dung . Those who have seen him will say : Where is he ?
18020019,» For he has oppressed and forsaken the poor and left them destitute . He has violently seized houses he did not build .
18021003,"» Bear with me , and I will speak . Then after I have spoken , mock on ."
18021031,"» Who declares their way to their face , and who repays them for what they have done ?"
18022006,"» You have indeed exacted pledges from your family for no reason , and stripped the naked of their clothing ."
18022007,» You have given no water to the weary to drink . You have withheld bread from the hungry .
18022009,» You have sent widows away empty-handed . You crush the arms of the orphans .
18023010,» But He knows the way I walk . He has tried me . I shall come forth as gold .
18023011,» My foot has held fast to his path . I have kept his way and not turned aside .
18023012,» I have not departed from the command of his lips . I have treasured the words of his mouth more than my necessary food .
18023016,» God has made my heart faint . The Almighty has dismayed shocked me .
18024019,» Drought and heat snatch away the snow waters ! In the same way the grave takes those who have sinned .
18026002,» How you have helped one who has no power ! How you have assisted the arm that has no strength !
18026003,"» How you have counseled one who has no wisdom , and given much good advice !"
18026004,» With whose assistance have you uttered words ? Whose spirit has come forth from you ?
18026010,"» He has described a circle on the face of the waters , at the boundary between light and darkness ."
18027002,"» As God lives , who has denied me justice , the Almighty ? Who has made me taste bitterness ?"
18027012,» You have all seen this yourselves . Why then this meaningless talk ?
18028004,"» They open up a mineshaft far from civilization , where no one has set foot . In this shaft men dangle and swing back and forth ."
18028007,» No bird of prey knows the way to it . No hawk's eye has ever seen it .
18028008,» No proud beast has ever walked on it . No ferocious lion has ever passed over it .
18030001,» Men younger than I am make fun of me now ! Their fathers have always been so worthless that I would not let them help dogs guard sheep .
18030009,» Now they make fun of me with songs . I have become a joke to them .
18030011,"» Because God has untied my cord and has made me suffer , they are no longer restrained in my presence ."
18030012,» They have attacked me on my right side like a mob . They trip my feet and then prepare ways to destroy me .
18030015,"» Terrorists turn on me ; my honor is pursued as by the wind , and my prosperity has passed away like a cloud ."
18030016,"» Now I am poured out , the days of affliction have taken hold of me ."
18030019,» God has cast me into the mire . I have become like dust and ashes .
18030021,» You have turned cruel to me . With the might of your hand you appose me .
18030025,» Have I not wept for the one whose life is hard ? Was I not grieved for the needy ?
18031005,» If I have walked in falsehood or my foot has hurried after deceit
18031007,"» If my steps have turned from the path , if my heart has been led by my eyes , or if my hands have been defiled ,"
18031008,"then may others eat what I have sown , and may my crops be uprooted ."
18031009,"» If my heart has been enticed by a woman , or if I have lurked at my neighbor’s door ,"
18031011,"» For that would have been shameful a crime , a sin to be judged ."
18031013,"» If I have rejected the cause of my male or female slaves , when they brought a complaint against me"
18031016,"» If I have withheld anything that the poor desired , or have caused the eyes of the widow to fail ,"
18031017,"» If I have eaten my morsel alone , and the orphan has not eaten from it ,"
18031019,"» If I have seen anyone perish for lack of clothing , or a poor person without covering ,"
18031020,"whose loins have not blessed me , and who was not warmed with the fleece of my sheep ;"
18031021,"if I have raised my hand against the orphan , because I saw I had supporters at the gate ;"
18031024,"» If I have made gold my trust , or called fine gold my confidence ,"
18031025,"if I have rejoiced because my wealth was great , or because my hand had gotten much ;"
18031026,"if I have looked at the sun when it shone , or the moon moving in splendor ,"
18031027,"and my heart has been secretly enticed , and my mouth has kissed my hand ,"
18031028,"this also would be an iniquity to be punished by the judges , for I would have denied God above ."
18031029,"» If I have rejoiced at the ruin of those who hated me , or exulted when evil overtook them ,"
18031032,» The stranger has not lodged in the street for I have opened my doors to the traveler .
18031033,"» If I have concealed my transgressions as others do like Adam , by hiding my iniquity in my bosom ,"
18031038,"» If my land has cried out against me , and its furrows have wept together ."
18031039,"If I have eaten its yield without payment , and caused the death of its owners ;"
18032003,"He was angry also with Job’s three friends because they found no answer , though they had declared Job to be in the wrong ."
18032013,"» Yet do not say : ‘ We have found wisdom ; God may vanquish him , not a human . ’"
18032014,» He has not directed his words against me . I will not answer him with your speeches .
18033004,» The Spirit of God has made me . The Breath of the Almighty gives me life .
18033006,» I am just like you before God . I too have been taken from clay !
18033008,"» You have said in my hearing , I heard the very words :"
18033010,» Yet God has found fault with me . He considers me his enemy !
18033024,to be gracious to him and say : ‘ Spare him from going down to the pit . I have found a ransom for him ! ’
18034005,"» Job has said : ‘ I am innocent , and God has taken away my right ."
18034009,» He has said : ‘ It profits one nothing to take delight in God . ’
18034013,» Who gave God authority over the earth ? Who has laid on him the entire world ?
18034031,"» Job , have you confessed your sins to God and promised not to sin again ?"
18034032,"» Have you asked God to show you your faults , and have you agreed to stop doing evil ?"
18035003,» If you ask : ‘ What advantage do I have ? How am I better off than if I had sinned ? ’
18035006,"» If you have sinned , what do you accomplish against him ? If your transgressions are multiplied , what do you do to him ?"
18036009,"he tells them what they have done , that they have sinned arrogantly ."
18036017,» Now you are laden with the judgment due the wicked . Judgment and justice have taken hold of you .
18036023,"» Who has prescribed his ways for him , or said to him : You have done wrong ?"
18036024,"» Remember to extol his work , which men have praised in song ."
18036025,» All mankind has seen it . Men gaze on it from afar .
18038012,"» Have you ever commanded the morning , or shown the dawn its place ?"
18038016,» Have you journeyed to the springs of the sea or walked in the recesses of the deep ?
18038017,» Have the gates of death been shown to you ? Have you seen the gates of the shadow of death ?
18038018,"» Have you comprehended the vast expanses of the earth ? Tell me , if you know all this ."
18038021,"» Surely you know , for you were already born ! You have lived so many years !"
18038022,» Have you entered the storehouses of the snow or seen the storehouses of the hail ?
18038028,» Does the rain have a father ? Who has begotten the drops of dew ?
18039005,» Who has let the wild donkey go free ? Who has loosed the bonds of the swift donkey ?
18039006,"» Whose home I have made the wilderness , and the barren land his dwelling ?"
18039017,» This is because God has made her forget wisdom . He has not given her a share of understanding .
18041011,» Who has preceded me that I should pay him ? Everything under heaven is mine .
18042005,» My ears had heard of you but now my eyes have seen you .
18042010,"After Job had prayed for his friends , Jehovah made him prosperous again and gave him twice as much as he had before ."
18042011,All his brothers and sisters and everyone who had known him before came and ate with him in his house . They comforted and consoled him over all the trouble Jehovah allowed to come upon him . Each one gave him a piece of silver and a gold ring .
19002006,"» I have installed anointed established my king on Zion , my holy mountain . «"
19002007,I will proclaim the decree of Jehovah : He said to me : » You are my Son . Today I have become your Father . I have begotten you .
19003001,"O Jehovah , look how my enemies have increased ! Many are attacking me ."
19003006,I am not afraid of the tens of thousands who have taken positions against me on all sides .
19003007,"Arise , O Jehovah ! Save me , O my God ! You have slapped all my enemies in the face . You have broken the teeth of wicked people ."
19004001,"Answer me when I call , O God of my righteousness ! You have relieved me in my trouble . Have mercy on me and hear my prayer ."
19004003,But know that Jehovah has chosen and distinguished the godly man for himself . Jehovah will hear when I call to him .
19007003,"O Jehovah my God , if I have done this , if there is wrong in my hands ,"
19007004,"if I have repaid my ally with harm or plundered my foe without cause ,"
19007006,O Jehovah do rise up in your anger . Lift yourself up against the fury of my enemies . Awake O my God . You have pronounced judgment .
19007012,If one does not repent God will sharpen his sword . He has bent and strung his bow .
19007013,"He has prepared his deadly weapons , making his arrows fiery shafts ."
19007015,They dig out a pit and fall into the hole that they have made .
19008001,"O Jehovah , our Lord , how excellent is your majestic name in all the earth ! You have displayed your glory above the heavens ."
19008002,"From the mouths of little children and infants , you have built a fortress against your opponents to silence the enemy and the avenger ."
19008003,"When I look at your heavens , the creation of your fingers , the moon and the stars that you have set in place ,"
19008006,You made him rule what your hands created . You have put everything under his control :
19009004,You have maintained my just cause . You have sat on the throne judging righteously .
19009006,The enemy is finished-in ruins forever . You have uprooted their cities . Even the memory of them has faded .
19009007,"Yet , Jehovah lives forever . He has prepared his throne for judgment ."
19009011,Sing praise to Jehovah ! He dwells in Zion ! Tell every nation what he has done !
19009015,The nations have dug a pit and fallen in . They have been caught in their own trap .
19009016,Jehovah has revealed himself by his righteous judgments . The wicked are trapped by their deeds .
19010011,He says in his heart to himself : » God has forgotten . He has hidden his face . He will never see it ! «
19010014,You have seen trouble and grief and placed them under your control . The victim entrusts himself to you . You alone have been the helper of orphans .
19010016,Jehovah is king forever and ever . The nations have vanished from his land .
19010017,"You have heard the desire of humble people , O Jehovah . You encourage them . You incline your ear pay close attention to them ."
19011001,"I have taken refuge in Jehovah . How can you say to me : "" Flee to your mountain like a bird ? «"
19012001,Save me O Jehovah for no godly person is left . Faithful people have vanished from among the sons of men .
19013004,My enemy will say : » I have overpowered him . « My opponents will rejoice because I have been shaken .
19013006,I will sing to Jehovah for he has been good to me .
19014003,"Everyone has turned away . Together they have become rotten to the core . No one , not even one person , does good things ."
19017003,"You have probed my heart . You have confronted me at night . You have tested me like silver , but you found nothing wrong . I have decided that my mouth will not sin ."
19017004,I have avoided cruelty because of your word regardless of what others have done .
19017005,My steps have remained firmly in your paths . My feet have not slipped .
19017006,"I have called on you because you answer me , O God . Turn your ear toward me . Listen to what I have to say ."
19017010,They have no feeling . Their mouths have spoken arrogantly .
19017011,They have surrounded me . They have focused their attention on throwing me to the ground .
19018021,I have kept the ways of Jehovah and I have not wickedly turned away from my God .
19018022,All his judgments are in front of me and I have not turned away from his laws .
19018023,I was innocent as far as he was concerned . I have kept myself from guilt .
19018030,God's way is perfect ! The word of Jehovah has proven to be true . He is a shield to all those who take refuge in him .
19018035,You have given me the shield of your salvation . Your right hand supports me . Your gentleness humility meekness makes me great .
19018037,I chased my enemies and caught up with them . I did not return until I had ended their lives .
19019001,"The heavens declare the glory of God , and the sky displays what his hands have made ."
19019004,"Yet , their measuring line rule has gone out into the entire world , their message to the ends of the earth . He has set up a tent in the heavens for the sun ."
19022001,"My God , my God , why have you forsaken me ? Why are you so far away from my deliverance , so far away from the words of my moaning ?"
19022010,I was placed in your care from birth . From my mother's womb you have been my God .
19022012,Many bulls have surrounded me . Strong bulls from Bashan have encircled me .
19022014,I am poured out like water . All my bones are out of joint . My heart has melted within me like wax I am weak .
19022016,Dogs have surrounded me . A mob has encircled me . They have pierced my hands and feet .
19022021,Save me from the mouth of the lion and from the horns of wild oxen . You have answered me .
19022024,Jehovah has not despised or been disgusted with the plight of the oppressed one . He has not hidden his face from that person . Jehovah heard when that oppressed person cried out to him for help .
19022031,They will tell people yet to be born about the righteousness he has performed .
19024002,For He has ordained it upon the seas and decreed it upon the rivers .
19024004,"He who has clean hands and a pure heart , who has not lifted up turned to falsehood and has not sworn deceitfully ."
19025006,"O Jehovah , remember your loving kindness and merciful deeds . They have existed from eternity ."
19025017,"My troubles have increased . Relieve my troubled heart , and bring me out of my distress ."
19025019,"See how my enemies have increased in number , how they have hated me with vicious hatred !"
19025020,Guard me and save me ! Do not let me be humiliated for I have taken refuge in you .
19026001,"Vindicate me , O Jehovah , because I have walked with a life-style of integrity and I have trusted you without wavering ."
19027004,"I have asked one thing from Jehovah . This I will seek : to live in the house of Jehovah all the days of my life , to look at Jehovah’s beauty and search for an answer in his temple ."
19027009,"Do not hide your face from me . Do not angrily turn me away . You have been my help . Do not leave me ! Do not abandon me , O God of my salvation !"
19027012,Do not surrender me to the will of my opponents . False witnesses have risen against me . They breathe out violence .
19028004,"Pay them back for what they have done , for their evil deeds . Pay them back for what their hands have done , and give them recompense ."
19028005,Jehovah will tear them down and never build them up again . This is because they never consider what he has done or what his hands have made .
19028006,Blessed is Jehovah for he has heard my prayer supplication !
19031001,"I have taken refuge in you , O Jehovah . Never let me be put to shame . Deliver me because of your righteousness ."
19031004,You are my refuge . Pull me out of the net that they have secretly laid for me .
19031005,"Into your hands I entrust my spirit . You have redeemed me , O Jehovah , God of truth ."
19031007,I will rejoice and be glad because of your loving-kindness mercy . You have seen my misery . You have known my troubles .
19031008,You have not handed me over to the hand of the enemy . You have set my feet in a large place .
19031011,"I have become a disgrace because of all my opponents . I have become someone dreaded by my friends , even by my neighbors . Those who see me on the street run away from me ."
19031012,I have faded from memory as if I were dead and have become like a piece of broken pottery .
19031013,"I have heard the whispering of many people , terror on every side , while they made plans together against me . They were plotting to take my life ."
19031017,"O Jehovah , I have called on you , so do not let me be put to shame . Let wicked people be put to shame . Let them be silent in the grave ."
19031021,Blessed is Jehovah ! He has shown me the miracle of his loving-kindness in a city under attack .
19031022,"When I was panic-stricken , I said : I have been cut off from your sight . But you heard my pleas for mercy when I cried out to you for help ."
19033012,Blessed is the nation who’s God is Jehovah . Happy are the people whom he has chosen for his own inheritance .
19033022,"Let your loving-kindness , O Jehovah , be upon us , just as we have hoped and waited patiently in you ."
19035021,They open their mouths against me and say : Aha ! Aha ! Our own eyes have seen it .
19035025,"Do not let them say : Aha , just what we wanted ! We have swallowed him up ."
19036012,The doers of evil have fallen ! They have been thrust down and cannot rise .
19037014,"The wicked have drawn the sword and bent their bow to throw down the afflicted and the needy , to slay those who are upright in conduct ."
19037025,"I have been young , and now I am old , but I have never seen a righteous person abandoned or his descendants begging for food ."
19037035,"I have seen a wicked , violent man spreading himself like a luxuriant tree in its native soil ."
19038002,Your arrows have struck me . Your hand has struck me hard .
19038004,"My guilt has overwhelmed me . Like a heavy load , it is more than I can bear ."
19038009,"You know all my desires , O Jehovah . My groaning has not been hidden from you ."
19038010,My heart pounds . I have lost my strength . In my blindness the light of my eyes has left me .
19039005,"» Indeed , you have made the length of my days very short . My life span is nothing compared to yours . Certainly , everyone alive is like a whisper in the wind ."
19039009,» I remained speechless . I did not open my mouth because you have done this .
19040004,"Blessed is the man who has made Jehovah his security . He has not turned to the proud , or to those who turn aside into falsehood ."
19040005,"O Jehovah my God , Many are the wonders that you have done and your thoughts toward us . None can compare with you . If I would declare and teach about them , they would be too numerous to report ."
19040006,You have not desired sacrifice and meal offering . You have opened my ears . Burnt offering and sin offering you have not required .
19040010,» I have not hidden your righteousness deep in my heart . I have been outspoken about your faithfulness and your salvation . I have not hidden your mercy and your truth from the great congregation . «
19040012,"Countless evils have surrounded me . My sins have caught up with me so that I can no longer see . They outnumber the hairs on my head . I have lost heart lost strength , courage and motivation ."
19041004,"I said : » O Jehovah , be gracious to me ! Heal me for I have sinned against you . «"
19041009,"Even my close friend in whom I trusted , who ate my bread , has lifted up his heel against me ."
19042003,"My tears have been my food day and night , while they say to me all day long : Where is your God ?"
19042007,One deep sea calls to another at the roar of your waterspouts . All the whitecaps on your waves have swept over me .
19042009,"I will ask God , my rock : » Why have you forgotten me ? Why must I walk around in mourning while the enemy oppresses me ? «"
19042011,"Why am I in despair ? Why have I become disturbed within me ? Wait for God for I shall yet praise him , the help of my countenance and my God ."
19043002,You are the God of my strength . Why have you rejected me ? Why do I go mourning because of the oppression of the enemy ?
19044001,"O God , we have heard with our ears and our fathers told us about the work that you did in their days , in the days of old ."
19044009,Yet you have rejected and disgraced us . You do not even go along with our armies .
19044012,"You sell your people for almost nothing , and at that price you have gained nothing ."
19045002,You are the most handsome of men . You are an eloquent speaker . God has blessed you forever .
19045007,"You have loved righteousness and hated wickedness . Therefore God , Your God , has anointed you with the oil of joy above your fellows ."
19045008,All Your garments are fragrant with myrrh and aloes and cassia . Stringed instruments from the ivory palaces have made you glad .
19046008,Come and behold the works of Jehovah . He has brought destruction in the earth .
19047005,"God has ascended with a shout , Jehovah with the sound of a trumpet ."
19047009,The princes of the people have assembled as the people of the God of Abraham . For the rulers shields protectors of the earth belong to God ! He has ascended to the heights .
19048003,God is in his citadel . He has made himself known .
19048004,"Behold , the kings have assembled . And they passed by together ."
19048008,In the city of Jehovah of Hosts we have seen as we have heard . God will establish the city of God forever .
19048009,"We have thought about considered compared your loving-kindness , O God , in the midst of your Temple ."
19049003,My mouth will speak wisdom . I have carefully considered understanding insights .
19050001,"The Almighty Divine One , God of Gods , Jehovah has spoken . He has summoned the earth from where the sun rises to where it sets ."
19050005,"» Gather around me , my godly ones who have made a covenant with me through sacrifices . «"
19051004,"I have sinned against you , especially you . I have done what you consider evil in your sight . So you hand down justice when you speak , and you are blameless when you judge ."
19051008,Make me hear sounds of joy and gladness . Let the bones that you have broken rejoice .
19051009,"Hide your face turn away from my sins , and wipe out erase all that I have done wrong ."
19052001,"Why do you brag about the evil you have done , O mighty man ? The loving kindness of God endures continually !"
19052009,"I will thank you forever for what you have done . I will wait in your name , for it is good , in the presence of your holy God-like ones ."
19053001,The fool has said in his heart : » There is no God Jehovah . « They are corrupt and have done abominable detestable iniquity . There are none who do good . Possible deliberate scribal change from YHWH to Elohim
19053003,"Every one of them has gone back : they are totally corrupted filthy . None do good , no , not one ."
19053004,Have the workers of iniquity no knowledge ? They eat up my people as they eat bread . They have not called upon God .
19053005,"There they were in great fear , where no fear was : for God has scattered the bones of him that encamps against you . You have put them to shame , because God has despised them ."
19054003,For strangers have risen up against me . And oppressors seek after my life . They have not kept God in their presence .
19054007,For he has delivered me out of all trouble : and my eye has seen his defeat of my enemies .
19055004,My heart is in turmoil within me . The terrors of death have seized me .
19055005,Fear and trembling have overcome me . Horror has overwhelmed me .
19055012,"If an enemy had insulted me , then I could tolerate it . If someone who hated me had attacked me , then I could hide from him ."
19055019,God will listen and answer them . The one who has sat enthroned from the beginning will deal with them . They never change . They never respect God .
19055020,He has put forth his hands against those who were at peace with him . He has violated his covenant .
19056001,"Be gracious to me , O God , for man has trampled upon me . Fighting all day long he oppresses me ."
19056002,My foes have trampled upon me all day long . They are many who fight proudly against me .
19056004,"In God , whose word I praise , In God I have put my trust . I will not be afraid . What can man do to me ?"
19056006,"They attack , they lurk , and they watch my steps . They have waited for my life ."
19056008,You have kept account of my wandering . Put my tears in your skin bottle . Are they not in your book ?
19056013,"For you have delivered me from death , and my feet from stumbling , So that I may walk before God in the light of the living ."
19057001,"Be gracious to me , O God , be gracious to me for I take refuge in you . Yes , in the shadow of your wings , I will take refuge until disaster has passed ."
19057006,They have prepared a net for my steps . I am bowed down . They dig a pit before me . But they have fallen into it .
19058008,"Let them be like a snail that melts and passes away , like the stillborn child , who has not seen the sun ."
19059016,But I will sing about your strength . In the morning I will joyfully sing about your loving-kindness . You have been my stronghold and a place of safety in times of trouble .
19060001,"O God , you have rejected us . You have broken us down . You have been displeased and angry . Restore us , again ."
19060002,"You have made the land tremble . You have torn it . Mend its fractures , for it quakes ."
19060003,You have shown your people hard things . You have made us drink the wine that makes us stagger .
19060004,"You have given a banner to those who fear you , that it may be displayed because of the truth ."
19060006,"God has spoken from his sanctuary : I will triumph . I will divide Shechem , and measure out the valley of Succoth ."
19060009,Who will bring me into the strong city ? Who has led me to Edom ?
19061005,"You have heard my vows , O God , and you have given me what belongs to those who respect your name ."
19062011,God has spoken once . I have heard it said twice : Power belongs to God .
19062012,"Loving-kindness belongs to you , O Jehovah . You reward a person based on what he has done ."
19063007,"You have been my help . In the shadow defense of your wings , I sing joyfully ."
19064009,They will be afraid and say : Look at what God has done and remember it .
19065011,You have crowned the year with your bounty . Your paths drip with fatness .
19066009,He has kept us alive and has not allowed us to fall .
19066010,"You have tested us , O God . You have refined us in the same way silver is refined ."
19066011,You have trapped us in a net . You have laid burdens on our backs .
19066016,"Come and listen , all who reverence God , and I will tell you what he has done for me ."
19066018,"If I had thought about doing anything sinful , Jehovah would not have listened to me ."
19066019,But God has heard me . He paid attention to my prayer .
19066020,"Thanks be to God , who has not rejected my prayer or taken away his loving kindness from me ."
19067006,"The earth has yielded its increase . God , even our own God , will bless us ."
19068010,Your congregation lived there . You O God have prepared your goodness for the poor .
19068016,"Why do you look with envy desire greed , you mountains with many peaks , at the mountain where God has chosen to live ? Certainly , Jehovah will live there forever ."
19068018,"You went to the highest place . You took prisoners captive . You have received gifts in the form of people , even from among rebellious people , so that Jehovah God may live there with them ."
19068028,"Your God has decided you will be strong . Display your strength , O God , as you have for us before ."
19069001,"Save me , O God , for the waters have come up to my neck !"
19069002,"I sink in deep mire , where there is no foothold . I have come into deep waters , where the floods overflow me ."
19069007,"Because for your sake , I have borne reproach . Shame has covered my face ."
19069008,"I have become a stranger to my brothers , an alien to my mother's children ."
19069009,Zeal for your house consumes me . The reproaches of those who reproach you have fallen on me .
19069020,"Reproach has broken my heart , and I am full of heaviness . I looked for some to take pity , but there was none ; for comforters , but I found none ."
19069026,For they persecute him whom you have wounded . They tell of the sorrow of those whom you have hurt .
19069032,"The humble have seen it and are glad . And you , who seek after God , let your heart live ."
19071001,"O Jehovah , I have come to you for protection ; never let me be defeated !"
19071005,"Lord Jehovah , I put my hope in you . I have trusted in you since I was young ."
19071006,I have relied on you all my life . You have protected me since the day I was born . I will always praise you .
19071007,"My life has been an example to many , because you have been my strong defender ."
19071011,They say : » God has abandoned him . Pursue him and grab him because there is no one to rescue him . «
19071019,"Your righteousness also , God , reaches to the heavens . You have done great things . God , who is like you ?"
19071020,"You who have shown us many and bitter troubles , you will let me live . You will bring us up again from the depths of the earth ."
19071023,My lips will shout for joy ! You have redeemed me and I sing praises to you !
19073002,But my feet had almost stumbled . They had almost slipped .
19073013,"I have cleansed my heart in vain , and washed my hands in innocence ."
19073014,"I have been plagued all day long , and chastened every morning ."
19073027,Those who are far from you will perish . You have destroyed all those who are unfaithful to you .
19073028,"It is good for me to draw near to God . I have put my trust in Jehovah God , that I may declare all your works ."
