TokenID,FullText,Target,DtExp,CS,Reason,DtRes,CS,Reason,DtUniv,CS,Reason,DtDTAM,TLTS,CS,Reason,TLAspPfv,CS,Reason,TLMdIrr,CS,Reason,ClNegPol,CS,Reason,ClIntgv,CS,Reason,ClCntfcl,CS,Reason,VcPass,CS,Reason,ASTrns,CS,Reason,ASUnrg,CS,Reason,ASUncc,CS,Reason,AktState,CS,Reason,AktAct,CS,Reason,AktAcc,CS,Reason,AktAch,CS,Reason,AktSemel,CS,Reason,eng_gram,cmn_gram,deu_gram,jpn_gram,metadata
44009012,» He has seen a man named Ananias in a vision . He came in and laid his hand on him that he might receive his sight . «,has seen,1,High," The verb ""seen"" is a Verb of Perception, which indicates an Experiential reading according to the diagnostics.",0,High," The verb ""has seen"" describes an act of perception that does not result in a lexical change of state for the subject ""He"".",0,High," The verb ""seen"" is an Achievement, and the sentence describes a single, completed event of seeing a man in a vision, not a continuous state or habitual action.",0,0,High," The gram ""has seen"" is a standard Present Perfect construction formed with the present auxiliary ""has"" and the past participle ""seen,"" thus fitting the criteria for a 0.",1,High," The verb ""seen"" describes a completed action of seeing, and the use of ""has seen"" with simple perfect morphology indicates a perfective aspect, presenting the event as a single, complete whole.",0,High," The phrase ""has seen"" is in the present perfect tense and describes a completed action in the past with relevance to the present, asserting a fact about the actual world.",0,High," The clause ""He has seen a man named Ananias in a vision"" is a positive assertion, and there is no negation present that scopes over the target gram.",0,High," ""Has seen"" in this context implies a state resulting from the act of seeing, which has duration, rather than an instantaneous transition.",0,High," The phrase ""has seen"" describes a real event that actually happened in the narrative, not a counterfactual scenario.",0,High," The subject ""He"" is the agent performing the action of seeing, indicating active voice, not passive.",1,High," The verb ""has seen"" has an overt direct object ""a man named Ananias,"" indicating a transitive usage.",0,High," The verb ""seen"" is transitive, as it takes the direct object ""a man named Ananias,"" thus disqualifying it from being an unergative verb.",0,High," ""has seen"" is transitive because it takes the direct object ""a man named Ananias,"" thus it cannot be unaccusative.",0,--,"OR ""Has seen"" in this context describes a perception or experience that the subject has had, fitting the criteria for a mental state and thus AktState = 1.",1,--,"OR ""Has seen"" in this context implies a completed perception event, fitting more closely with an accomplishment than an activity, and lacks the continuous, unbounded nature of an activity.",0,High," ""See"" in this context implies a punctual event of witnessing a vision, rather than a gradual process or constructive activity.",0,High," ""See"" in this context implies a state or an activity of perceiving, not an instantaneous transition, and thus does not fit the criteria for an Achievement.",0,High," ""Has seen"" implies a state resulting from a past event, indicating duration and a resultant state of having seen, thus not a punctual, atelic event.","present, participle",compound,"partizip, haben, indikativ, prasens",,
44009013a,"Ananias answered : » Lord , I have heard from many about this man , how much evil he has done to your holy ones at Jerusalem .",have heard,1,High," ""Have heard"" is a verb of perception, fitting the criteria for Experiential.",0,High," ""Have heard"" describes a perception that does not result in a lexical change of state for the subject (Ananias); it's about the experience of hearing information, not a change in his state of being.",0,--,"OR The verb ""heard"" is an achievement, but the context implies a continuous state of receiving information from multiple sources (""from many""), suggesting a universal experience rather than a single event.",0,0,High," The gram ""have heard"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and a past participle, thus fitting the criteria for a 0.",0,High," ""Have heard"" describes a state of knowing resulting from a past event, focusing on the current state rather than a completed action or transition, thus it is not perfective.",0,High," The phrase ""have heard"" expresses a fact about the speaker's past experience, indicating a realized event in the actual world.",0,High," The clause ""I have heard"" is not under the scope of any negator; the negation applies to the evil that the man has done, not to the act of hearing about it.",0,High," ""Have heard"" implies a state resulting from a past event, not the instantaneous transition characteristic of an Achievement.",0,High," The phrase ""have heard"" describes a real event that actually happened, where Ananias received information about Paul, indicating an indicative/realis clause.",0,High," The target gram ""have heard"" is in the active voice, as the subject ""I"" is the agent performing the action of hearing.",1,High," The verb ""have heard"" takes the prepositional phrase ""from many about this man"" which functions as an overt object, indicating a transitive usage.",0,High," The verb ""heard"" is transitive, taking the prepositional phrase ""from many about this man"" as its object, indicating that it is not an unergative verb.",0,High," ""Have heard"" is not unaccusative because it is not describing a change of state, location, or existence of the subject, and the subject is volitional (performing the action of hearing).",0,--,"OR ""Have heard"" describes a mental state of having received information, fitting the criteria for AktState being 1.",0,--,"OR ""Have heard"" describes a continuous state resulting from a past action, fitting the criteria of an activity that extends over time without a specific endpoint.",0,High," ""Have heard"" in this context represents a cognitive decision based on information received, fitting the criteria for an Achievement and thus being assigned 0.",1,--,"OR ""Have heard"" implies a state resulting from a past event with duration and is not an instantaneous transition, thus not an Achievement.",0,High," ""Have heard"" implies a state resulting from a past event of hearing, rather than a punctual, instantaneous action with no resultant state.","present, participle",le,"partizip, haben, indikativ, prasens",,
44009013b,"Ananias answered : » Lord , I have heard from many about this man , how much evil he has done to your holy ones at Jerusalem .",has done (evil),1,High," The verb ""done"" describes a completed activity that does not necessarily result in a visible state change, and the context suggests a history of actions, fitting the Experiential definition.",0,High," The action ""has done evil"" does not result in a lasting change of state for the subject (""this man"") or the object (""your holy ones"").",0,High," The phrase ""has done evil"" focuses on the completion of the action and its result (the evil done), rather than the duration of the action itself, indicating a resultative aspect rather than a universal one.",0,0,High," The gram ""has done"" is a standard Present Perfect construction formed with the present auxiliary ""has"" and the past participle ""done,"" fitting the criteria for a 0.",1,High," The verb ""has done"" describes a completed action with a clear boundary, fitting the perfective aspect criteria.",0,High," The phrase ""has done"" describes a past action with present relevance, presented as a fact about the world, thus indicating a realis mood.",0,High," The negation is not directly modifying the auxiliary of ""has done,"" nor is there a negative quantifier or adverb affecting the clause; the clause expresses a positive assertion about the man's actions.",0,High," ""Has done evil"" describes an activity with duration, not an instantaneous transition, and is therefore not an Achievement.",0,High," The phrase ""has done"" describes a past action with present relevance, but it doesn't imply a counterfactual scenario; it's presented as a factual statement about the man's actions.",0,High," The target gram ""has done"" is in the active voice, with ""he"" as the agent performing the action of doing evil.",1,High," The verb ""has done"" has an overt direct object ""evil,"" indicating a transitive construction.",0,High," The verb ""has done"" takes the direct object ""evil,"" making it transitive and thus not unergative.",0,High," The verb ""has done"" is transitive, taking ""evil"" as a direct object, thus it cannot be unaccusative.",0,High," ""Has done"" describes an action performed by Ananias, indicating a dynamic event rather than a static state.",0,High," The phrase ""has done evil"" implies a specific result or effect, suggesting an accomplishment rather than a continuous activity.",1,--,"OR ""Done evil"" is closer to a social/legal transaction or cognitive decision (inflicting harm) than a constructive process or gradual physical change, and it's more of an achievement than an accomplishment.",1,--,"OR ""Has done"" describes an activity with duration and is not an instantaneous transition, thus failing the primary condition for Achievement.",0,High," The phrase ""has done evil"" implies a duration or a series of actions, rather than a single, instantaneous event, thus not fitting the semelfactive Aktionsart.","present, participle",compound,"partizip, haben, indikativ, prasens",,
44009027a,"Barnabas led him to the apostles . He declared to them how he had seen the Lord in The Way , and that he had spoken to him , and how he had preached boldly at Damascus in the name of Jesus .",had seen,1,High," ""Had seen"" is a verb of perception, fitting the criteria for Experiential (DtExp) and indicating a past experience of seeing the Lord.",0,High," The verb ""had seen"" describes an act of perception (""see"") that does not result in a lexical change of state for the subject (Paul).",0,Medium," The phrase ""had seen the Lord"" refers to a single, specific event of seeing, not a state or habitual series extending over a period.",0,1,High," The auxiliary ""had"" is overtly past, indicating a Past Perfect tense, which is a tense shift.",1,High," The verb ""see"" describes a change of state from not seeing to seeing, and the perfect tense ""had seen"" presents this transition as a completed event, thus perfective.",0,High," The phrase ""had seen"" describes a completed action in the past, presented as a factual event that Barnabas declared to the apostles, indicating a realized event in the actual world.",0,High," The clause ""he had seen the Lord"" is not under the scope of any negation; it's a positive assertion about Barnabas's experience.",0,High," ""Had seen"" implies a duration of seeing, not an instantaneous transition, thus failing the core criteria for Achievement.",0,High," The phrase ""had seen"" describes a past event that actually happened, as Barnabas is reporting a factual account of Paul's experience.",0,High," The target gram ""had seen"" is in the active voice, with ""he"" as the subject performing the action of seeing.",1,High," ""had seen"" takes the direct object ""the Lord,"" indicating a transitive usage.",0,High," The verb ""seen"" is transitive, taking ""the Lord"" as a direct object, thus violating the requirement for an unergative verb to be intransitive.",0,High," The verb ""see"" is transitive in this context, taking ""the Lord"" as a direct object, thus disqualifying it from being unaccusative.",0,--,"OR ""Had seen"" describes a perception verb in a stative sense, indicating a state of having perceived the Lord, and it resists the progressive form, fitting the criteria for AktState.",1,--,"OR ""Had seen"" implies a completed event of seeing, not a continuous activity, and lacks the iterative nature or compatibility with ""for X time"" adverbials characteristic of activities.",0,High," ""Had seen"" describes an instantaneous event of perception, fitting the Achievement category, and lacks the gradual, constructive process required for an Accomplishment.",0,High," While ""see"" can sometimes be punctual, the context implies a duration of observation and experience of the Lord ""in The Way,"" making it more akin to an activity or state than an instantaneous achievement.",0,High," ""Had seen"" implies a duration of observation and experience, not a punctual, instantaneous event, thus failing the core requirement of a semelfactive verb.","past, participle",nullmarked,"konj1, haben, partizip, prasens",,
44009027b,"Barnabas led him to the apostles . He declared to them how he had seen the Lord in The Way , and that he had spoken to him , and how he had preached boldly at Damascus in the name of Jesus .",had spoken,1,High," ""Had spoken"" is a verb of communication, fitting the criteria for Experiential.",0,Medium," The phrase ""had spoken"" describes a past interaction without explicitly stating a current state resulting from that interaction; it's more about the event of speaking than a lasting consequence.",0,Medium," The phrase ""had spoken"" describes a single event of speaking to the Lord, focusing on the completion of that event rather than its duration.",0,1,High," The auxiliary ""had"" is overtly past, indicating a past perfect tense, which is a tense shift.",1,High," The verb ""spoken"" describes a completed action in the past, and the perfect tense ""had spoken"" presents it as a single, complete event, fitting the definition of perfective aspect.",0,High," The phrase ""had spoken"" describes a past event that actually occurred, indicating a realized action rather than a hypothetical or potential one.",0,High," The clause ""he had spoken to him"" is not under the scope of any negator; the preceding ""declared"" clause is positive, and there are no negative quantifiers or adverbs affecting the target gram.",0,High," ""Had spoken"" implies a duration of speaking, not an instantaneous transition, and is therefore not an Achievement.",0,High," The phrase ""had spoken"" describes a past event that actually happened, as part of Paul's testimony, and does not express a counterfactual scenario.",0,High," The target gram ""had spoken"" is in the active voice, with ""he"" as the agent performing the action of speaking.",0,High," The verb ""spoken"" is used intransitively here, as it is followed by a prepositional phrase (""to him"") rather than a direct object, indicating an activity focus.",1,High," ""Had spoken"" is intransitive, and the subject ""he"" is a volitional agent performing the activity of speaking, thus fitting the criteria for an unergative verb.",0,High," ""Had spoken"" is not unaccusative because it is not intransitive; it takes an implicit or explicit object (in this case, ""to him""), indicating it's not a change of state, location, or existence happening to the subject alone.",0,High," ""Had spoken"" describes a completed action of speaking, indicating a dynamic event rather than a static state.",1,High," ""Had spoken"" describes a dynamic process extending over time, compatible with ""for X time"" adverbials (e.g., ""He had spoken for an hour""), and lacks a specific endpoint, fitting the criteria for an activity.",0,High," ""Had spoken"" describes a communicative act, which, while having duration, is more akin to an achievement or decision, lacking the gradual, constructive process characteristic of accomplishments.",0,High," ""Had spoken"" implies a duration of speaking, not an instantaneous transition, and thus does not fit the criteria for an Achievement.",0,High," ""Had spoken"" implies a duration of speaking, not a single, instantaneous event, thus failing the punctuality requirement for a semelfactive Aktionsart.","past, participle",nullmarked,"konj1, haben, partizip, prasens",,
44009027c,"Barnabas led him to the apostles . He declared to them how he had seen the Lord in The Way , and that he had spoken to him , and how he had preached boldly at Damascus in the name of Jesus .",had preached,1,High," The verb ""preached"" is a verb of communication, and the clause does not indicate a current state resulting from the preaching, thus fitting the Experiential diagnostic.",0,High," The phrase ""had preached boldly at Damascus"" describes an activity (preaching) that does not necessarily result in a lasting change of state for the subject or object; it focuses on the action itself rather than a resultant state.",0,--," The phrase ""had preached boldly at Damascus"" describes an activity OR(""preached"") that occurred repeatedly and habitually over a period of time in Damascus, fitting the iterative series criterion for the Universal aspect.",0,1,High," The auxiliary ""had"" is overtly past, indicating a past perfect tense, which is a tense shift.",1,High," The phrase ""had preached"" describes a completed action of preaching, advancing the narrative and fitting the perfective aspect criteria.",0,High," The phrase ""had preached"" describes a past action that actually occurred, presented as a fact within a narrative, thus it is Realis.",0,High," The clause ""how he had preached boldly at Damascus"" is not under the scope of any negation; it's a positive assertion about Paul's actions.",0,High," ""Had preached"" implies a duration of activity, not an instantaneous transition, and is therefore not an Achievement.",0,High," The phrase ""had preached"" describes a past action that actually happened, as Barnabas declared it to the apostles, indicating a real event rather than a counterfactual one.",0,High," The target gram ""had preached"" is in the active voice, with ""he"" as the agent performing the action of preaching.",0,--,"OR ""Preached"" takes the adverbial phrase ""boldly at Damascus in the name of Jesus"" which does not fulfill the criteria of a direct object, thus it is intransitive in this context.",1,High," ""Had preached"" is used intransitively, with the subject ""he"" being a volitional agent performing an activity without targeting an object, thus fitting the definition of an unergative verb.",0,High," ""Had preached"" is transitive because it implies preaching something (even if the object isn't explicitly stated), and the subject ""he"" is an agent performing the action of preaching, thus it is not unaccusative.",0,High," ""Had preached"" describes an activity performed by Barnabas, indicating a dynamic action rather than a static state.",1,High," ""Had preached"" describes a continuous process of delivering sermons, compatible with ""for X time"" adverbials (e.g., ""He had preached for a year""), and lacks a specific endpoint, fitting the criteria for an activity.",0,--,"OR ""Preached"" implies a constructive process of delivering sermons or spreading a message over a period of time, fitting the 'Constructive Process with a defined GOAL' criterion, and is compatible with ""in X time"" adverbials (e.g., ""He had preached in Damascus in a week"").",0,High," ""Had preached"" implies a duration of activity, not an instantaneous transition, and is therefore not an Achievement.",0,High," The verb ""preached"" implies an activity with duration, not a single, instantaneous action, thus it is not semelfactive.","past, participle",nullmarked,n_a,,
44009038,"Since Lydda was near Joppa , and the disciples had heard that Peter was there , they sent two men to him requesting that he come to them quickly .",had heard,1,High," ""Had heard"" is a Verb of Perception, indicating an entry in the disciples' 'Life Archive' or history, fitting the criteria for Experiential.",0,High," The verb ""had heard"" describes an act of perception that does not result in a lexical change of state for the disciples; they simply received information.",0,High," The phrase ""had heard"" describes a completed action of receiving information, not a state or activity continuing up to a reference time.",0,1,High," The auxiliary ""had"" is overtly past, indicating a past perfect tense, which is a tense shift.",0,High," The verb ""hear"" describes a state of knowing something, and the use of the past perfect ""had heard"" indicates a state that existed before another past event, not a completed action or transition.",0,High," ""Had heard"" is a past perfect tense used to describe a completed action in the past, presented as a fact within the narrative, thus it is Realis.",0,High," The clause ""had heard"" is not directly modified by a negator, nor does it fall under the scope of a negative quantifier or adverb; the sentence expresses a positive assertion about what the disciples had heard.",0,High," ""Had heard"" implies a state of knowing resulting from the act of hearing, which has a duration and is not an instantaneous transition.",0,High," The phrase ""had heard"" describes a past event that led to a subsequent action, indicating a factual past event rather than a counterfactual scenario.",0,High," The target gram ""had heard"" is in the active voice, with the disciples as the subject and the agent of the action of hearing.",1,High," The verb ""had heard"" takes the clause ""that Peter was there"" as a direct object, fulfilling the requirement for a transitive verb.",0,High," The verb ""had heard"" is transitive, taking ""that Peter was there"" as its direct object, thus disqualifying it from being unergative.",0,High," ""Had heard"" is transitive, taking ""that Peter was there"" as its direct object, thus disqualifying it from being unaccusative.",0,--,"OR ""Had heard"" describes a mental state (knowledge) that existed prior to the sending of the men, fitting the criteria for Aktionsart: State.",0,--,"OR ""Had heard"" describes a continuous process of having information, fitting the criteria of an activity that extends over time without a specific endpoint.",0,High," ""Had heard"" describes a cognitive decision or understanding, which is typically an achievement, even if it requires preparation, and thus does not fit the criteria for an accomplishment.",1,--,"OR ""Had heard"" implies a state of knowing resulting from the act of hearing, which has a duration and is not an instantaneous transition.",0,High," ""Had heard"" implies a state resulting from the act of hearing, rather than a punctual, instantaneous event with no resultant state.","past, participle",nullmarked,n_a,,
44010014,But Peter said : » No Lord for I have never eaten any thing that is defiled or unclean . «,have never eaten,1,High," The clause contains the frequency adverb ""never,"" indicating repetition (or, in this case, the absence of repetition) of the event in the subject's history, thus satisfying the ""set_to_1_if"" condition.",0,High," The verb ""eaten"" describes an activity that does not result in a lexical change of state, and the ""never"" indicates the absence of an event, which cannot cause a change of state.",0,High," The phrase ""have never eaten"" describes the absence of a completed action (eating something defiled or unclean) up to the present, focusing on the lack of the event rather than a continuous state or habitual action, and thus is not Universal.",0,0,High," The gram ""have never eaten"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and the past participle ""eaten,"" thus fitting the criteria for a 0.",1,High," The gram ""have never eaten"" uses Simple Perfect morphology with a dynamic verb (""eaten""), presenting the event as a complete whole, thus perfective.",0,High," The phrase ""have never eaten"" describes a past state that extends to the present, asserting a fact about Peter's eating habits, thus it is Realis.",1,High," The frequency adverb ""never"" modifies the target gram ""have eaten"", indicating negative polarity.",0,High," ""Have never eaten"" describes an activity with duration, indicating a state of not having eaten something over a period of time, rather than an instantaneous transition.",0,High," The phrase ""have never eaten"" describes a real, factual state of Peter's past experience, indicating that he has not eaten anything defiled or unclean up to that point in time, and does not express a counterfactual scenario.",0,High," The target gram ""have never eaten"" is in the active voice, as the subject ""I"" is the agent performing the action of eating.",0,High," The object is omitted, focusing on the activity of eating in general, indicating an unergative usage.",1,High," The verb ""eaten"" is used intransitively (no direct object is present in the clause), and it describes a volitional activity, fitting the criteria for an unergative verb.",0,High," The verb ""eaten"" is transitive, as it implies a direct object (even if unstated), thus it cannot be unaccusative.",0,High," ""Have eaten"" describes a completed action (eating), which is a dynamic event, and the perfect aspect doesn't override the inherent dynamism of the verb ""eat.""",1,High," ""Have never eaten"" describes a continuous process of not eating something over a period of time, fitting the criteria for an activity.",0,High," ""Eaten"" in this context, without a specified quantity or object implying a constructive process, functions more like an activity (""eating"") than an accomplishment, and doesn't have a clear terminal point.",0,High," ""Have never eaten"" describes an activity with duration, indicating a state of not having eaten something over a period of time, rather than an instantaneous transition.",0,High," The phrase ""have never eaten"" implies a state of not having eaten something over a period of time, rather than a single, instantaneous event.","present, participle",suo_de,"partizip, haben, indikativ, prasens",,
44010015,The voice spoke to him again the second time : » You stop calling defiled that which God has cleansed . «,has cleansed,0,High," The verb ""cleansed"" implies a physical transformation or change of state, and the implication is that the object is currently in that cleansed state.",1,High," The verb ""has cleansed"" describes a change of state (from defiled to cleansed), and the implication is that it remains cleansed at the time of speaking.",0,High," The verb ""cleanse"" describes a Change of State, and the focus is on the resulting condition (being cleansed) rather than the duration of the action.",0,0,High," The gram ""has cleansed"" is a standard Present Perfect construction formed with the present tense auxiliary ""has"" and the past participle ""cleansed,"" thus fitting the criteria for a 0.",1,High," The verb ""cleansed"" describes a change of state, and the use of ""has cleansed"" with simple perfect morphology indicates a perfective aspect, focusing on the completed action of cleansing.",0,High," ""has cleansed"" is a present perfect tense asserting a fact about the actual world, indicating a realized event.",0,High," The negation ""stop calling defiled"" applies to the act of calling something defiled, not to the act of God cleansing it; therefore, ""has cleansed"" is not under the scope of a negator.",1,High," ""Has cleansed"" describes an instantaneous transition from a state of being unclean to a state of being clean, aligning with the definition of an Achievement.",0,High," The phrase ""has cleansed"" describes a completed action by God, presented as a factual statement within the narrative, not a counterfactual scenario.",0,High," The target gram ""has cleansed"" is in the active voice, with God as the agent performing the action of cleansing.",1,High," ""has cleansed"" has an overt direct object ""that which God has defiled"", indicating a transitive usage.",0,High," The verb ""has cleansed"" is transitive because it takes a direct object ""that which God has cleansed,"" thus it cannot be unergative.",0,High," ""has cleansed"" is a transitive verb phrase with ""that which God"" as the subject and an implied object, thus it cannot be unaccusative.",0,High," ""Has cleansed"" describes a completed action, indicating a change of state from defiled to cleansed, thus it is dynamic and not a state.",0,High," ""Has cleansed"" implies a completed action with a specific endpoint (the state of being cleansed), making it an accomplishment rather than an activity.",1,High," ""Cleanse"" implies a constructive process with a defined goal (being clean) and a gradual physical change, fitting the criteria for an accomplishment.",0,--,"OR ""Has cleansed"" describes an instantaneous transition from unclean to clean, aligning with the definition of an Achievement and resisting ""stop cleansing.""",0,High," ""Has cleansed"" implies a change of state (something was defiled, now it is cleansed), thus it is not a semelfactive event.","present, participle",nullmarked,n_a,,
44010020,» Stand up and go down to greet them . Do not doubt for I have sent them .,have sent,0,--,"OR ""Have sent"" is a verb of communication (sending a message or messengers), which aligns with the Experiential feature, but the context lacks explicit frequency adverbs or negation, making the classification less certain.",1,High," The verb ""have sent"" describes a motion verb where the subject (them) has moved to a destination and remains there at the reference time, implying they are currently present.",0,High," The phrase ""have sent them"" describes a completed action of sending, focusing on the result rather than a continuous state or habitual series.",0,0,High," The gram ""have sent"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and a past participle, thus not tense-shifted.",1,High," The verb ""sent"" describes a completed action, and the use of ""have sent"" in the perfect tense presents the sending as a single, complete event, thus perfective.",0,High," The phrase ""have sent"" is a present perfect tense used to assert a fact about a past action that has relevance to the present, indicating a realized event.",1,High," The particle 'not' directly modifies the auxiliary 'do' in the imperative clause ""Do not doubt,"" and this negation scopes over the subsequent clause ""I have sent them,"" indicating that the speaker is asserting the truth of the sending despite the potential for doubt.",1,High," ""Have sent"" describes an instantaneous transition of the messengers being dispatched, fits with ""at [specific time]"" (e.g., ""I have sent them at noon""), and resists ""stop"" (""You cannot 'stop sending' once they are sent""), thus fitting the criteria for an Achievement.",0,High," The sentence describes a completed action in the past that the speaker asserts as fact, not a counterfactual scenario.",0,High," The target gram ""have sent"" is in the active voice, where the subject ""I"" is the agent performing the action of sending.",1,High," The verb ""have sent"" has a direct object ""them,"" indicating a transitive usage.",0,High," The verb ""sent"" is transitive, as it takes the direct object ""them,"" thus violating the requirement for an unergative verb to be intransitive.",0,High," ""have sent"" is a transitive verb phrase with ""them"" as the direct object, thus it cannot be unaccusative.",0,High," ""Have sent"" describes a completed action of sending, indicating a change of state and thus a dynamic event, not a static situation.",0,High," ""Have sent"" implies a completed action with a specific endpoint (the sending), thus indicating an accomplishment rather than an activity.",0,High," ""Have sent them"" describes a completed act of sending, which is a punctual event similar to a transaction or delivery, thus not an accomplishment.",1,High," ""Have sent"" describes an instantaneous transition of the messengers being dispatched, is compatible with ""at [specific time]"" (e.g., ""I have sent them at noon""), resists ""stop"" (""You cannot 'stop sending' once they are sent""), and has no duration, fitting the criteria for an Achievement.",0,High," ""Have sent"" implies a completed action that results in a change of state (they are now sent), thus it is not a semelfactive event.","present, participle",le,"partizip, haben, indikativ, prasens",,
44010033a,"» Immediately I sent for you . You have done well for you have come . We are all present before God , to hear all things that are commanded to you from God . «",have done,1,High," The verb ""done"" describes a completed activity that does not result in a state change, fitting the definition of Experiential.",0,High," The phrase ""have done well"" describes an action (""doing well"") without a resulting change of state for the subject; it's an activity, not a transformation.",0,High," The phrase ""have done well"" focuses on the completion of the action of coming, not the duration of the action, indicating a resultative meaning rather than a universal one.",0,0,High," The gram ""have done"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and a past participle, thus not tense-shifted.",1,High," The phrase ""have done"" uses Simple Perfect morphology with a dynamic verb, presenting the action as a completed whole, thus perfective.",0,High," The phrase ""have done well"" asserts a fact about a past action that has been completed, indicating a realized event in the actual world.",0,High," The clause ""You have done well"" is a positive assertion and does not fall under the scope of any negation.",0,High," ""Have done"" in this context implies an activity with duration and a result, fitting the description of an accomplishment rather than an instantaneous achievement.",0,High," The phrase ""have done well"" describes a real action that the person actually performed, not a hypothetical or counterfactual one.",0,High," The target gram ""have done"" is in the active voice, where the subject ""you"" is the agent performing the action of doing.",1,High," ""have done"" takes the object ""well"" (an adverbial accusative, functioning as a direct object in this context), thus fulfilling the criteria for a transitive verb.",0,High," The verb ""done"" is transitive in this context because ""well"" functions as an adverbial modifier describing the manner in which the action was performed, not as an object, but the presence of ""you"" as the object of the verb phrase makes it transitive.",0,High," ""have done"" is transitive, as it implies an object (e.g., ""have done well""), thus it cannot be unaccusative.",0,High," ""Have done"" describes an action that has been completed, indicating a dynamic event rather than a static state.",1,High," ""Have done"" in this context describes a process of acting or behaving, fitting the criteria of a continuous process without a specific endpoint, and is compatible with ""for X time"" adverbials (e.g., ""You have done well for a long time"").",0,High," ""Have done"" in this context implies a completed action, similar to an achievement, lacking the gradual process or constructive element characteristic of accomplishments.",0,High," ""Have done"" in this context implies an activity with duration, not an instantaneous transition, and is therefore not an Achievement.",0,High," ""Have done"" in this context implies an accomplishment or achievement, indicating a change of state (the person has arrived), thus it is not a semelfactive event.","present, participle",le,"partizip, haben, indikativ, prasens",,
44010033b,"» Immediately I sent for you . You have done well for you have come . We are all present before God , to hear all things that are commanded to you from God . «",have come,0,High," The verb ""come"" is a motion verb, and the subject is currently present at the destination (""We are all present before God""), indicating a change of location with the subject now at that location.",1,High," The verb ""have come"" describes a motion verb where the subject (""you"") has moved to a destination and remains there at the reference time, fulfilling the criteria for a Resultative reading.",0,High," The phrase ""have come"" describes a completed action of arriving, focusing on the result of the action rather than its duration, thus it is not Universal.",0,0,High," The gram ""have come"" is a standard Present Perfect construction formed with the present auxiliary ""have"" and the past participle ""come,"" thus fitting the criteria for a 0.",1,High," The phrase ""have come"" describes a completed transition or arrival, fitting the perfective aspect's focus on a bounded event.",0,High," The phrase ""have come"" is a present perfect tense used to describe a completed action with relevance to the present, indicating a fact about the actual world.",0,High," The clause ""have come"" is not under the scope of any negation; it's a positive assertion that the person has arrived.",1,High," ""Have come"" describes an instantaneous transition of arrival, fitting the definition of an Achievement and resisting ""stop coming.""",0,High," The phrase ""have come"" describes a real event that actually happened, as indicated by the speaker's statement that the person has arrived, making it a realis statement rather than a counterfactual one.",0,High," The target gram ""have come"" is in the active voice, indicating that the subject ""you"" is the agent performing the action of coming, not being acted upon.",0,High," ""have come"" is used intransitively, describing the act of arriving without an object, fitting the ""Intransitive"" condition for setting the feature to 0.",0,--,"OR ""Have come"" is intransitive, describes a manner of motion, and implies the subject expended energy to arrive, fitting the criteria for an unergative verb.",1,High," ""Have come"" describes a change of location of the subject ""you,"" fitting the criteria for an unaccusative verb.",0,High," ""Have come"" describes a completed action of arriving, indicating a change of state and thus a dynamic event, not a static situation.",0,High," ""Have come"" implies a completed action of arriving, suggesting a specific endpoint (the arrival) rather than a continuous activity.",0,--,"OR ""Have come"" describes a motion verb (""come"") with an implied goal (the location where the speaker is), fitting the ""Motion Verb + Goal"" criterion for an accomplishment.",1,High," ""Have come"" describes an instantaneous transition of arriving at a location, fitting the definition of an Achievement.",0,High," ""Have come"" implies a completed action of arriving, leading to a present state of being there, thus indicating a change of state and not a semelfactive event.","present, participle",le,"partizip, indikativ, prasens, sein",,
